employee_id,first_name,last_name,department,job_title,state,city,salary,benchmark_low,benchmark_mid,benchmark_high,salary_vs_market_pct,salary_band,source
EMP04636,Anthony,Harris,Operations,Logistics Coordinator,New York,Rochester,56799,59519.0,62932.0,66876.0,-9.7,At Market,internal_quartiles
EMP04637,Colleen,Stout,Sales,Sales Representative,New York,New York City,64602,62701.0,68153.0,74920.0,-5.2,At Market,internal_quartiles
EMP04638,Christy,Johnson,IT,IT Support Specialist,New York,New York City,62337,58138.0,61217.0,64372.0,1.8,At Market,internal_quartiles
EMP04639,Martin,Oneal,Operations,Logistics Coordinator,New York,Rochester,69115,59519.0,62932.0,66876.0,9.8,At Market,internal_quartiles
EMP04640,Jessica,Thomas,Sales,Sales Representative,New York,New York City,84223,62701.0,68153.0,74920.0,23.6,Above Market,internal_quartiles
EMP04641,Brandon,Bennett,Operations,Operations Analyst,Michigan,Grand Rapids,65500,65500.0,73677.0,81564.0,-11.1,Below Market,internal_quartiles
EMP04642,Jennifer,Jackson,Customer Service,Customer Service Representative,Michigan,Warren,58822,57893.0,61136.0,64448.0,-3.8,At Market,internal_quartiles
EMP04643,Alexis,Prince,Customer Service,Support Specialist,New York,Rochester,63218,58703.0,61705.0,64849.0,2.5,At Market,internal_quartiles
EMP04644,Robert,Jones,Sales,Sales Representative,New York,Rochester,70306,62701.0,68153.0,74920.0,3.2,At Market,internal_quartiles
EMP04645,Steven,Perry,Operations,Logistics Coordinator,New York,Buffalo,55729,59519.0,62932.0,66876.0,-11.4,Below Market,internal_quartiles
EMP04646,Amanda,Taylor,Operations,Inventory Specialist,New York,Buffalo,63242,58011.0,61491.0,64608.0,2.8,At Market,internal_quartiles
EMP04647,Lisa,Smith,Sales,Sales Consultant,Michigan,Detroit,79196,76535.0,86126.0,94266.0,-8.0,At Market,internal_quartiles
EMP04648,Terrance,Leach,Operations,Logistics Coordinator,Ohio,Cincinnati,66481,59519.0,62932.0,66876.0,5.6,At Market,internal_quartiles
EMP04649,Marcus,Fernandez,Operations,Logistics Coordinator,New York,Rochester,56154,59519.0,62932.0,66876.0,-10.8,Below Market,internal_quartiles
EMP04650,Elizabeth,Davis,Customer Service,Customer Service Representative,New York,Rochester,54837,57893.0,61136.0,64448.0,-10.3,Below Market,internal_quartiles
EMP04651,Kaitlyn,Christian,Sales,Sales Representative,Pennsylvania,Pittsburgh,65656,62701.0,68153.0,74920.0,-3.7,At Market,internal_quartiles
EMP04652,David,Robertson,Operations,Logistics Coordinator,New York,Rochester,66293,59519.0,62932.0,66876.0,5.3,At Market,internal_quartiles
EMP04653,Sheri,Perez,Operations,Inventory Specialist,Ohio,Cincinnati,70660,58011.0,61491.0,64608.0,14.9,Above Market,internal_quartiles
EMP04654,Julia,Love,Sales,Sales Specialist,New York,New York City,80419,66553.0,75297.0,82716.0,6.8,At Market,internal_quartiles
EMP04655,Olivia,Garcia,IT,Software Developer,New York,New York City,88435,85840.0,92899.0,100894.0,-4.8,At Market,internal_quartiles
EMP04656,John,Blair,Customer Service,Customer Service Representative,Pennsylvania,Philadelphia,59118,57893.0,61136.0,64448.0,-3.3,At Market,internal_quartiles
EMP04657,Mark,Dickson,Customer Service,Customer Service Representative,New York,New York City,58365,57893.0,61136.0,64448.0,-4.5,At Market,internal_quartiles
EMP04658,Brittany,Black,IT,Software Developer,Ohio,Cleveland,90390,85840.0,92899.0,100894.0,-2.7,At Market,internal_quartiles
EMP04659,Joseph,Lam,IT,Software Developer,New York,Rochester,101558,85840.0,92899.0,100894.0,9.3,At Market,internal_quartiles
EMP04660,Robert,Stanley,IT,Software Developer,Ohio,Columbus,97136,85840.0,92899.0,100894.0,4.6,At Market,internal_quartiles
EMP04661,Jill,Rosales,Operations,Inventory Specialist,North Carolina,Charlotte,63658,58011.0,61491.0,64608.0,3.5,At Market,internal_quartiles
EMP04662,Rebecca,Cruz,Finance,Accountant,New York,New York City,77954,50000.0,78000.0,120000.0,-0.1,At Market,static
EMP04663,Laura,Petty,IT,Software Developer,New York,New York City,87992,85840.0,92899.0,100894.0,-5.3,At Market,internal_quartiles
EMP04664,Douglas,Johnson,Operations,Logistics Coordinator,New York,Rochester,63299,59519.0,62932.0,66876.0,0.6,At Market,internal_quartiles
EMP04665,John,Sanders,Sales,Sales Representative,North Carolina,Greensboro,85584,62701.0,68153.0,74920.0,25.6,Above Market,internal_quartiles
EMP04666,Ashley,Webb,Customer Service,Customer Service Representative,West Virginia,Morgantown,62227,57893.0,61136.0,64448.0,1.8,At Market,internal_quartiles
EMP04667,Jacob,Kane,Customer Service,Customer Service Representative,Michigan,Detroit,68328,57893.0,61136.0,64448.0,11.8,Above Market,internal_quartiles
EMP04668,Richard,Haney,Sales,Sales Manager,Ohio,Cleveland,91665,72000.0,110000.0,175000.0,-16.7,Below Market,static
EMP04669,Christine,Gardner,Customer Service,Support Specialist,New York,New York City,53065,58703.0,61705.0,64849.0,-14.0,Below Market,internal_quartiles
EMP04670,Julie,Rios,Sales,Sales Consultant,Pennsylvania,Philadelphia,70394,76535.0,86126.0,94266.0,-18.3,Below Market,internal_quartiles
EMP04671,Sandra,Rogers,IT,System Administrator,New York,Buffalo,74841,76326.0,85660.0,93246.0,-12.6,Below Market,internal_quartiles
EMP04672,Jacob,Peterson,Operations,Logistics Coordinator,New York,Rochester,68590,59519.0,62932.0,66876.0,9.0,At Market,internal_quartiles
EMP04673,Tony,Dunn,Operations,Inventory Specialist,West Virginia,Morgantown,59759,58011.0,61491.0,64608.0,-2.8,At Market,internal_quartiles
EMP04674,Colin,Chase,HR,HR Assistant,Illinois,Naperville,67692,56822.0,60166.0,62536.0,12.5,Above Market,internal_quartiles
EMP04675,April,Brown,Operations,Logistics Coordinator,Michigan,Warren,58486,59519.0,62932.0,66876.0,-7.1,At Market,internal_quartiles
EMP04676,Ronald,Johnson,IT,Software Developer,New York,New York City,112422,85840.0,92899.0,100894.0,21.0,Above Market,internal_quartiles
EMP04677,David,Perez,IT,IT Support Specialist,New York,Rochester,61901,58138.0,61217.0,64372.0,1.1,At Market,internal_quartiles
EMP04678,Maria,Martinez,Sales,Sales Specialist,North Carolina,Greensboro,71356,66553.0,75297.0,82716.0,-5.2,At Market,internal_quartiles
EMP04679,Kenneth,Marks,Marketing,Content Creator,New York,New York City,64968,57959.0,60814.0,64409.0,6.8,At Market,internal_quartiles
EMP04680,Shaun,Tran,IT,System Administrator,New York,New York City,91400,76326.0,85660.0,93246.0,6.7,At Market,internal_quartiles
EMP04681,Tammy,Bonilla,Customer Service,Help Desk Technician,Virginia,Virginia Beach,73638,63087.0,72206.0,80071.0,2.0,At Market,internal_quartiles
EMP04682,Raymond,Pugh,Sales,Sales Consultant,New York,New York City,82972,76535.0,86126.0,94266.0,-3.7,At Market,internal_quartiles
EMP04683,James,Larsen,Sales,Sales Manager,New York,New York City,110236,72000.0,110000.0,175000.0,0.2,At Market,static
EMP04684,Kimberly,Gonzalez,Sales,Sales Specialist,Michigan,Grand Rapids,68545,66553.0,75297.0,82716.0,-9.0,At Market,internal_quartiles
EMP04685,Michael,Burke,Sales,Sales Representative,West Virginia,Huntington,70743,62701.0,68153.0,74920.0,3.8,At Market,internal_quartiles
EMP04686,Anna,Schmidt,Customer Service,Customer Service Representative,Michigan,Warren,61380,57893.0,61136.0,64448.0,0.4,At Market,internal_quartiles
EMP04687,Lauren,Cox,Customer Service,Help Desk Technician,New York,Buffalo,75250,63087.0,72206.0,80071.0,4.2,At Market,internal_quartiles
EMP04688,Heather,Osborn,Customer Service,Help Desk Technician,New York,New York City,78039,63087.0,72206.0,80071.0,8.1,At Market,internal_quartiles
EMP04689,Nicholas,Garcia,Sales,Sales Specialist,New York,Buffalo,68388,66553.0,75297.0,82716.0,-9.2,At Market,internal_quartiles
EMP04690,Cynthia,Trevino,Operations,Logistics Coordinator,New York,Buffalo,57673,59519.0,62932.0,66876.0,-8.4,At Market,internal_quartiles
EMP04691,Megan,Potter,Operations,Logistics Coordinator,New York,Rochester,66208,59519.0,62932.0,66876.0,5.2,At Market,internal_quartiles
EMP04692,Amber,Friedman,Operations,Inventory Specialist,Pennsylvania,Allentown,63839,58011.0,61491.0,64608.0,3.8,At Market,internal_quartiles
EMP04693,Michele,Ramirez,Operations,Logistics Coordinator,New York,Rochester,65227,59519.0,62932.0,66876.0,3.6,At Market,internal_quartiles
EMP04694,Kenneth,Santana,Sales,Sales Representative,New York,Rochester,82101,62701.0,68153.0,74920.0,20.5,Above Market,internal_quartiles
EMP04695,Patricia,Mcdonald,IT,Software Developer,Illinois,Aurora,100238,85840.0,92899.0,100894.0,7.9,At Market,internal_quartiles
EMP04696,Jennifer,Evans,Operations,Inventory Specialist,North Carolina,Raleigh,66423,58011.0,61491.0,64608.0,8.0,At Market,internal_quartiles
EMP04697,John,Peters,Sales,Sales Specialist,New York,Rochester,59113,66553.0,75297.0,82716.0,-21.5,Below Market,internal_quartiles
EMP04698,Jason,Quinn,IT,Software Developer,North Carolina,Greensboro,105149,85840.0,92899.0,100894.0,13.2,Above Market,internal_quartiles
EMP04699,Susan,Brown,Sales,Sales Representative,New York,Rochester,63174,62701.0,68153.0,74920.0,-7.3,At Market,internal_quartiles
EMP04700,Donald,Castillo,HR,HR Coordinator,New York,Buffalo,58200,58623.0,62837.0,66760.0,-7.4,At Market,internal_quartiles
EMP04701,Kathy,Roman,Customer Service,Customer Service Manager,North Carolina,Charlotte,77488,77342.0,84298.0,92631.0,-8.1,At Market,internal_quartiles
EMP04702,Peter,Moore,Sales,Sales Specialist,New York,New York City,83167,66553.0,75297.0,82716.0,10.5,Above Market,internal_quartiles
EMP04703,Peter,Lee,Sales,Sales Consultant,New York,New York City,102248,76535.0,86126.0,94266.0,18.7,Above Market,internal_quartiles
EMP04704,Michael,Perez,Sales,Sales Representative,Pennsylvania,Allentown,68048,62701.0,68153.0,74920.0,-0.2,At Market,internal_quartiles
EMP04705,Donald,Morales,Marketing,SEO Specialist,New York,Rochester,66735,63882.0,72329.0,81352.0,-7.7,At Market,internal_quartiles
EMP04706,Jodi,Blackburn,Operations,Operations Analyst,New York,New York City,77445,65500.0,73677.0,81564.0,5.1,At Market,internal_quartiles
EMP04707,Jamie,Thomas,Customer Service,Help Desk Technician,New York,Buffalo,80144,63087.0,72206.0,80071.0,11.0,Above Market,internal_quartiles
EMP04708,Kathleen,Smith,Operations,Operations Analyst,New York,Buffalo,70419,65500.0,73677.0,81564.0,-4.4,At Market,internal_quartiles
EMP04709,Abigail,Warren,Marketing,Marketing Coordinator,Michigan,Detroit,74169,63341.0,69022.0,74031.0,7.5,At Market,internal_quartiles
EMP04710,Courtney,Ruiz,Marketing,Marketing Coordinator,Illinois,Aurora,56145,63341.0,69022.0,74031.0,-18.7,Below Market,internal_quartiles
EMP04711,Samuel,Short,Customer Service,Support Specialist,New York,Rochester,69440,58703.0,61705.0,64849.0,12.5,Above Market,internal_quartiles
EMP04712,Julia,Gibson,Sales,Sales Specialist,New York,Buffalo,82497,66553.0,75297.0,82716.0,9.6,At Market,internal_quartiles
EMP04713,Nicole,Webster,Sales,Sales Representative,New York,Buffalo,77107,62701.0,68153.0,74920.0,13.1,Above Market,internal_quartiles
EMP04714,Matthew,Nelson,IT,Software Developer,New York,New York City,83599,85840.0,92899.0,100894.0,-10.0,At Market,internal_quartiles
EMP04715,Patrick,Vance,Sales,Sales Representative,Michigan,Warren,83270,62701.0,68153.0,74920.0,22.2,Above Market,internal_quartiles
EMP04716,Courtney,Simmons,Operations,Inventory Specialist,New York,Buffalo,63822,58011.0,61491.0,64608.0,3.8,At Market,internal_quartiles
EMP04717,Nancy,Holt,Operations,Logistics Coordinator,New York,New York City,60567,59519.0,62932.0,66876.0,-3.8,At Market,internal_quartiles
EMP04718,Tony,Carter,Operations,Logistics Coordinator,New York,Buffalo,68907,59519.0,62932.0,66876.0,9.5,At Market,internal_quartiles
EMP04719,Dakota,Bright,Sales,Sales Representative,New York,New York City,76136,62701.0,68153.0,74920.0,11.7,Above Market,internal_quartiles
EMP04720,Susan,Grimes,Sales,Sales Consultant,Virginia,Virginia Beach,69944,76535.0,86126.0,94266.0,-18.8,Below Market,internal_quartiles
EMP04721,Molly,Ortega,Customer Service,Customer Service Representative,New York,Rochester,63948,57893.0,61136.0,64448.0,4.6,At Market,internal_quartiles
EMP04722,Jacqueline,Reynolds,Operations,Inventory Specialist,New York,New York City,58886,58011.0,61491.0,64608.0,-4.2,At Market,internal_quartiles
EMP04723,Danielle,Grimes,IT,System Administrator,Illinois,Chicago,107645,76326.0,85660.0,93246.0,25.7,Above Market,internal_quartiles
EMP04724,Megan,Oconnor,Operations,Inventory Specialist,New York,Rochester,57976,58011.0,61491.0,64608.0,-5.7,At Market,internal_quartiles
EMP04725,Johnathan,Romero,Marketing,Content Creator,New York,New York City,64430,57959.0,60814.0,64409.0,5.9,At Market,internal_quartiles
EMP04726,Elizabeth,King,Finance,Accountant,New York,Rochester,87983,50000.0,78000.0,120000.0,12.8,Above Market,static
EMP04727,Christopher,Garcia,Customer Service,Support Specialist,New York,New York City,71313,58703.0,61705.0,64849.0,15.6,Above Market,internal_quartiles
EMP04728,Todd,Willis,Customer Service,Support Specialist,New York,Rochester,70937,58703.0,61705.0,64849.0,15.0,Above Market,internal_quartiles
EMP04729,Brittany,Wade,Sales,Sales Consultant,Pennsylvania,Pittsburgh,75048,76535.0,86126.0,94266.0,-12.9,Below Market,internal_quartiles
EMP04730,Wendy,Mckenzie,Customer Service,Support Specialist,New York,Buffalo,60392,58703.0,61705.0,64849.0,-2.1,At Market,internal_quartiles
EMP04731,Ann,Monroe,Sales,Sales Consultant,New York,New York City,101939,76535.0,86126.0,94266.0,18.4,Above Market,internal_quartiles
EMP04732,Catherine,Harrell,Customer Service,Support Specialist,New York,New York City,68425,58703.0,61705.0,64849.0,10.9,Above Market,internal_quartiles
EMP04733,Patrick,Guzman,Marketing,SEO Specialist,Ohio,Cincinnati,92169,63882.0,72329.0,81352.0,27.4,Above Market,internal_quartiles
EMP04734,Mary,Day,Operations,Inventory Specialist,New York,New York City,64932,58011.0,61491.0,64608.0,5.6,At Market,internal_quartiles
EMP04735,Barbara,Wilson,Operations,Operations Analyst,New York,New York City,69944,65500.0,73677.0,81564.0,-5.1,At Market,internal_quartiles
EMP04736,John,Carpenter,Customer Service,Support Specialist,New York,New York City,54983,58703.0,61705.0,64849.0,-10.9,Below Market,internal_quartiles
EMP04737,Rebecca,Fisher,Operations,Operations Manager,Michigan,Grand Rapids,103002,65000.0,98000.0,155000.0,5.1,At Market,static
EMP04738,Jennifer,Williams,Operations,Logistics Coordinator,New York,Rochester,65196,59519.0,62932.0,66876.0,3.6,At Market,internal_quartiles
EMP04739,Kristin,Phelps,Customer Service,Help Desk Technician,North Carolina,Charlotte,68102,63087.0,72206.0,80071.0,-5.7,At Market,internal_quartiles
EMP04740,Michelle,Johnson,Customer Service,Support Specialist,New York,Buffalo,54933,58703.0,61705.0,64849.0,-11.0,Below Market,internal_quartiles
EMP04741,Lisa,Fuller,Sales,Sales Consultant,New York,New York City,107745,76535.0,86126.0,94266.0,25.1,Above Market,internal_quartiles
EMP04742,Ryan,Odonnell,IT,Software Developer,New York,New York City,98066,85840.0,92899.0,100894.0,5.6,At Market,internal_quartiles
EMP04743,Ashley,Johnson,Operations,Logistics Coordinator,New York,Buffalo,66587,59519.0,62932.0,66876.0,5.8,At Market,internal_quartiles
EMP04744,Corey,Knapp,Customer Service,Customer Service Manager,New York,New York City,101435,77342.0,84298.0,92631.0,20.3,Above Market,internal_quartiles
EMP04745,Anthony,Bryant,Operations,Inventory Specialist,Michigan,Grand Rapids,54611,58011.0,61491.0,64608.0,-11.2,Below Market,internal_quartiles
EMP04746,Jon,Cardenas,Finance,Accounts Payable Specialist,Ohio,Cincinnati,65383,58859.0,62109.0,65770.0,5.3,At Market,internal_quartiles
EMP04747,Michael,Sheppard,Customer Service,Help Desk Technician,New York,New York City,68118,63087.0,72206.0,80071.0,-5.7,At Market,internal_quartiles
EMP04748,Sean,Williams,IT,IT Support Specialist,New York,New York City,53363,58138.0,61217.0,64372.0,-12.8,Below Market,internal_quartiles
EMP04749,Holly,Walters,Customer Service,Help Desk Technician,Pennsylvania,Pittsburgh,71120,63087.0,72206.0,80071.0,-1.5,At Market,internal_quartiles
EMP04750,Laura,Clark,Sales,Sales Specialist,New York,Rochester,92846,66553.0,75297.0,82716.0,23.3,Above Market,internal_quartiles
EMP04751,Michelle,Wong,Sales,Sales Specialist,Pennsylvania,Allentown,70846,66553.0,75297.0,82716.0,-5.9,At Market,internal_quartiles
EMP04752,Richard,Bailey,Marketing,Marketing Manager,New York,Buffalo,85647,70000.0,105000.0,160000.0,-18.4,Below Market,static
EMP04753,George,Porter,Sales,Sales Consultant,New York,New York City,97771,76535.0,86126.0,94266.0,13.5,Above Market,internal_quartiles
EMP04754,Matthew,Jensen,Customer Service,Help Desk Technician,Ohio,Cleveland,59187,63087.0,72206.0,80071.0,-18.0,Below Market,internal_quartiles
EMP04755,Linda,Church,Marketing,Content Creator,New York,Rochester,62012,57959.0,60814.0,64409.0,2.0,At Market,internal_quartiles
EMP04756,Maria,Garcia,Sales,Sales Consultant,New York,New York City,77033,76535.0,86126.0,94266.0,-10.6,Below Market,internal_quartiles
EMP04757,Christopher,Sullivan,Sales,Sales Consultant,Michigan,Detroit,77314,76535.0,86126.0,94266.0,-10.2,Below Market,internal_quartiles
EMP04758,Tyler,Lopez,Operations,Operations Analyst,New York,Buffalo,70837,65500.0,73677.0,81564.0,-3.9,At Market,internal_quartiles
EMP04759,James,Chase,Sales,Sales Representative,Michigan,Detroit,72844,62701.0,68153.0,74920.0,6.9,At Market,internal_quartiles
EMP04760,Michael,Shaffer,Operations,Inventory Specialist,New York,Rochester,53428,58011.0,61491.0,64608.0,-13.1,Below Market,internal_quartiles
EMP04761,Michael,Moore,Operations,Operations Analyst,New York,New York City,77338,65500.0,73677.0,81564.0,5.0,At Market,internal_quartiles
EMP04762,Marcus,Rodriguez,Operations,Inventory Specialist,New York,Buffalo,71078,58011.0,61491.0,64608.0,15.6,Above Market,internal_quartiles
EMP04763,Lance,Hunter,Operations,Operations Analyst,New York,New York City,70501,65500.0,73677.0,81564.0,-4.3,At Market,internal_quartiles
EMP04764,Ann,Sherman,Operations,Logistics Coordinator,New York,Buffalo,61823,59519.0,62932.0,66876.0,-1.8,At Market,internal_quartiles
EMP04765,Gregory,Montgomery,Marketing,SEO Specialist,New York,Buffalo,80713,63882.0,72329.0,81352.0,11.6,Above Market,internal_quartiles
EMP04766,James,Davis,Operations,Logistics Coordinator,New York,New York City,59911,59519.0,62932.0,66876.0,-4.8,At Market,internal_quartiles
EMP04767,Robin,Alvarado,IT,IT Support Specialist,Pennsylvania,Philadelphia,58914,58138.0,61217.0,64372.0,-3.8,At Market,internal_quartiles
EMP04768,Jose,Baldwin,Customer Service,Help Desk Technician,Illinois,Naperville,87281,63087.0,72206.0,80071.0,20.9,Above Market,internal_quartiles
