employee_id,first_name,last_name,full_name,gender,birthdate,hiredate,termdate,department,job_title,state,city,education_level,salary,status,location,age,length_of_hire,attrition_risk_score,attrition_risk_label,top_factor_1,top_factor_2,top_factor_3,market_salary_mid,salary_vs_market_pct
EMP04686,Anna,Schmidt,Anna Schmidt,Male,1960-07-18,2018-01-19,,Customer Service,Customer Service Representative,Michigan,Warren,High School,61380,Active,Branch,65,8,0.0,N/A,,,,,
EMP04687,Lauren,Cox,Lauren Cox,Male,1997-10-10,2019-03-31,,Customer Service,Help Desk Technician,New York,Buffalo,Bachelor,75250,Active,HQ,28,7,0.0,N/A,,,,,
EMP04688,Heather,Osborn,Heather Osborn,Male,1960-12-10,2022-03-06,,Customer Service,Help Desk Technician,New York,New York City,High School,78039,Active,HQ,65,4,0.0,N/A,,,,,
EMP04689,Nicholas,Garcia,Nicholas Garcia,Female,1991-10-17,2017-03-06,,Sales,Sales Specialist,New York,Buffalo,Master,68388,Active,HQ,34,9,0.0,N/A,,,,,
EMP04690,Cynthia,Trevino,Cynthia Trevino,Female,1979-08-08,2016-03-28,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,57673,Active,HQ,46,10,0.0,N/A,,,,,
EMP04691,Megan,Potter,Megan Potter,Male,2001-09-05,2024-02-29,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,66208,Active,HQ,24,2,0.0,N/A,,,,,
EMP04692,Amber,Friedman,Amber Friedman,Male,1975-05-09,2017-06-14,,Operations,Inventory Specialist,Pennsylvania,Allentown,Bachelor,63839,Active,Branch,50,8,0.0,N/A,,,,,
EMP04693,Michele,Ramirez,Michele Ramirez,Male,1976-11-03,2020-06-04,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,65227,Active,HQ,49,5,0.0,N/A,,,,,
EMP04694,Kenneth,Santana,Kenneth Santana,Male,1996-03-19,2019-06-13,,Sales,Sales Representative,New York,Rochester,Bachelor,82101,Active,HQ,30,6,0.0,N/A,,,,,
EMP04695,Patricia,Mcdonald,Patricia Mcdonald,Male,1966-09-25,2022-02-22,,IT,Software Developer,Illinois,Aurora,Master,100238,Active,Branch,59,4,0.0,N/A,,,,,
EMP04696,Jennifer,Evans,Jennifer Evans,Male,1985-12-18,2023-01-30,,Operations,Inventory Specialist,North Carolina,Raleigh,High School,66423,Active,Branch,40,3,0.0,N/A,,,,,
EMP04697,John,Peters,John Peters,Male,1976-04-05,2017-05-02,,Sales,Sales Specialist,New York,Rochester,PhD,59113,Active,HQ,49,8,0.0,N/A,,,,,
EMP04698,Jason,Quinn,Jason Quinn,Male,2002-06-24,2015-08-19,,IT,Software Developer,North Carolina,Greensboro,Bachelor,105149,Active,Branch,23,10,0.0,N/A,,,,,
EMP04699,Susan,Brown,Susan Brown,Female,1989-10-07,2023-06-09,,Sales,Sales Representative,New York,Rochester,Bachelor,63174,Active,HQ,36,2,0.0,N/A,,,,,
EMP04700,Donald,Castillo,Donald Castillo,Male,1982-08-14,2023-03-04,,HR,HR Coordinator,New York,Buffalo,Master,58200,Active,HQ,43,3,0.0,N/A,,,,,
EMP04701,Kathy,Roman,Kathy Roman,Male,1986-01-21,2023-04-05,,Customer Service,Customer Service Manager,North Carolina,Charlotte,PhD,77488,Active,Branch,40,2,0.0,N/A,,,,,
EMP04702,Peter,Moore,Peter Moore,Female,1977-05-23,2022-06-12,,Sales,Sales Specialist,New York,New York City,Bachelor,83167,Active,HQ,48,3,0.0,N/A,,,,,
EMP04703,Peter,Lee,Peter Lee,Female,1963-12-15,2015-11-21,,Sales,Sales Consultant,New York,New York City,PhD,102248,Active,HQ,62,10,0.0,N/A,,,,,
EMP04704,Michael,Perez,Michael Perez,Female,1963-03-22,2016-04-17,,Sales,Sales Representative,Pennsylvania,Allentown,Bachelor,68048,Active,Branch,63,9,0.0,N/A,,,,,
EMP04705,Donald,Morales,Donald Morales,Male,1965-12-19,2023-10-09,,Marketing,SEO Specialist,New York,Rochester,High School,66735,Active,HQ,60,2,0.0,N/A,,,,,
EMP04706,Jodi,Blackburn,Jodi Blackburn,Male,1992-10-13,2020-02-28,,Operations,Operations Analyst,New York,New York City,Bachelor,77445,Active,HQ,33,6,0.0,N/A,,,,,
EMP04707,Jamie,Thomas,Jamie Thomas,Male,1989-01-27,2019-04-17,,Customer Service,Help Desk Technician,New York,Buffalo,High School,80144,Active,HQ,37,6,0.0,N/A,,,,,
EMP04708,Kathleen,Smith,Kathleen Smith,Female,1972-07-29,2022-02-15,,Operations,Operations Analyst,New York,Buffalo,Bachelor,70419,Active,HQ,53,4,0.0,N/A,,,,,
EMP04709,Abigail,Warren,Abigail Warren,Female,1987-02-18,2015-10-27,,Marketing,Marketing Coordinator,Michigan,Detroit,Bachelor,74169,Active,Branch,39,10,0.0,N/A,,,,,
EMP04710,Courtney,Ruiz,Courtney Ruiz,Female,1982-07-10,2017-09-14,,Marketing,Marketing Coordinator,Illinois,Aurora,Bachelor,56145,Active,Branch,43,8,0.0,N/A,,,,,
EMP04711,Samuel,Short,Samuel Short,Male,1989-11-30,2023-07-30,,Customer Service,Support Specialist,New York,Rochester,Bachelor,69440,Active,HQ,36,2,0.0,N/A,,,,,
EMP04712,Julia,Gibson,Julia Gibson,Male,1982-12-24,2020-01-28,,Sales,Sales Specialist,New York,Buffalo,Bachelor,82497,Active,HQ,43,6,0.0,N/A,,,,,
EMP04713,Nicole,Webster,Nicole Webster,Male,1995-01-13,2024-10-06,,Sales,Sales Representative,New York,Buffalo,Bachelor,77107,Active,HQ,31,1,0.0,N/A,,,,,
EMP04714,Matthew,Nelson,Matthew Nelson,Female,1983-09-29,2019-01-16,,IT,Software Developer,New York,New York City,Bachelor,83599,Active,HQ,42,7,0.0,N/A,,,,,
EMP04715,Patrick,Vance,Patrick Vance,Male,1985-10-05,2017-02-13,,Sales,Sales Representative,Michigan,Warren,Bachelor,83270,Active,Branch,40,9,0.0,N/A,,,,,
EMP04716,Courtney,Simmons,Courtney Simmons,Male,1989-04-30,2018-03-07,,Operations,Inventory Specialist,New York,Buffalo,High School,63822,Active,HQ,36,8,0.0,N/A,,,,,
EMP04717,Nancy,Holt,Nancy Holt,Female,1990-01-21,2024-11-04,,Operations,Logistics Coordinator,New York,New York City,Bachelor,60567,Active,HQ,36,1,0.0,N/A,,,,,
EMP04718,Tony,Carter,Tony Carter,Male,1987-04-03,2024-07-22,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,68907,Active,HQ,39,1,0.0,N/A,,,,,
EMP04719,Dakota,Bright,Dakota Bright,Male,1975-01-20,2024-08-22,,Sales,Sales Representative,New York,New York City,Bachelor,76136,Active,HQ,51,1,0.0,N/A,,,,,
EMP04720,Susan,Grimes,Susan Grimes,Male,1961-06-16,2017-04-04,,Sales,Sales Consultant,Virginia,Virginia Beach,Master,69944,Active,Branch,64,9,0.0,N/A,,,,,
EMP04721,Molly,Ortega,Molly Ortega,Female,1977-04-04,2023-11-21,,Customer Service,Customer Service Representative,New York,Rochester,Bachelor,63948,Active,HQ,49,2,0.0,N/A,,,,,
EMP04722,Jacqueline,Reynolds,Jacqueline Reynolds,Female,1995-01-04,2019-01-23,,Operations,Inventory Specialist,New York,New York City,Bachelor,58886,Active,HQ,31,7,0.0,N/A,,,,,
EMP04723,Danielle,Grimes,Danielle Grimes,Female,1978-12-13,2015-04-19,,IT,System Administrator,Illinois,Chicago,Master,107645,Active,Branch,47,10,0.0,N/A,,,,,
EMP04724,Megan,Oconnor,Megan Oconnor,Male,1987-09-19,2015-12-18,,Operations,Inventory Specialist,New York,Rochester,High School,57976,Active,HQ,38,10,0.0,N/A,,,,,
EMP04725,Johnathan,Romero,Johnathan Romero,Female,1970-02-23,2020-06-11,,Marketing,Content Creator,New York,New York City,Bachelor,64430,Active,HQ,56,5,0.0,N/A,,,,,
EMP04726,Elizabeth,King,Elizabeth King,Female,1966-05-04,2020-05-18,,Finance,Accountant,New York,Rochester,Bachelor,87983,Active,HQ,59,5,0.0,N/A,,,,,
EMP04727,Christopher,Garcia,Christopher Garcia,Male,1981-02-12,2023-11-10,,Customer Service,Support Specialist,New York,New York City,Bachelor,71313,Active,HQ,45,2,0.0,N/A,,,,,
EMP04728,Todd,Willis,Todd Willis,Male,1980-03-28,2020-03-26,,Customer Service,Support Specialist,New York,Rochester,Bachelor,70937,Active,HQ,46,6,0.0,N/A,,,,,
EMP04729,Brittany,Wade,Brittany Wade,Male,1993-06-23,2022-02-10,,Sales,Sales Consultant,Pennsylvania,Pittsburgh,Master,75048,Active,Branch,32,4,0.0,N/A,,,,,
EMP04730,Wendy,Mckenzie,Wendy Mckenzie,Male,1981-05-16,2023-07-09,,Customer Service,Support Specialist,New York,Buffalo,Bachelor,60392,Active,HQ,44,2,0.0,N/A,,,,,
EMP04731,Ann,Monroe,Ann Monroe,Female,1980-07-30,2017-05-26,,Sales,Sales Consultant,New York,New York City,PhD,101939,Active,HQ,45,8,0.0,N/A,,,,,
EMP04732,Catherine,Harrell,Catherine Harrell,Male,1994-12-26,2022-09-17,,Customer Service,Support Specialist,New York,New York City,Bachelor,68425,Active,HQ,31,3,0.0,N/A,,,,,
EMP04733,Patrick,Guzman,Patrick Guzman,Male,1959-10-17,2017-08-18,,Marketing,SEO Specialist,Ohio,Cincinnati,Bachelor,92169,Active,Branch,66,8,0.0,N/A,,,,,
EMP04734,Mary,Day,Mary Day,Male,1980-09-30,2016-02-08,,Operations,Inventory Specialist,New York,New York City,High School,64932,Active,HQ,45,10,0.0,N/A,,,,,
EMP04735,Barbara,Wilson,Barbara Wilson,Female,1974-10-12,2017-10-24,,Operations,Operations Analyst,New York,New York City,Master,69944,Active,HQ,51,8,0.0,N/A,,,,,
EMP04736,John,Carpenter,John Carpenter,Male,2004-04-02,2019-10-03,,Customer Service,Support Specialist,New York,New York City,High School,54983,Active,HQ,22,6,0.0,N/A,,,,,
EMP04737,Rebecca,Fisher,Rebecca Fisher,Male,1991-12-12,2018-06-02,,Operations,Operations Manager,Michigan,Grand Rapids,Bachelor,103002,Active,Branch,34,7,0.0,N/A,,,,,
EMP04738,Jennifer,Williams,Jennifer Williams,Male,1987-04-16,2022-09-09,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,65196,Active,HQ,38,3,0.0,N/A,,,,,
EMP04739,Kristin,Phelps,Kristin Phelps,Male,1982-05-04,2024-08-10,,Customer Service,Help Desk Technician,North Carolina,Charlotte,High School,68102,Active,Branch,43,1,0.0,N/A,,,,,
EMP04740,Michelle,Johnson,Michelle Johnson,Female,2002-04-26,2024-06-03,,Customer Service,Support Specialist,New York,Buffalo,Bachelor,54933,Active,HQ,23,1,0.0,N/A,,,,,
EMP04741,Lisa,Fuller,Lisa Fuller,Female,1986-07-06,2024-10-29,,Sales,Sales Consultant,New York,New York City,PhD,107745,Active,HQ,39,1,0.0,N/A,,,,,
EMP04742,Ryan,Odonnell,Ryan Odonnell,Male,1984-10-18,2018-03-25,,IT,Software Developer,New York,New York City,Bachelor,98066,Active,HQ,41,8,0.0,N/A,,,,,
EMP04743,Ashley,Johnson,Ashley Johnson,Male,1997-11-19,2019-05-08,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,66587,Active,HQ,28,6,0.0,N/A,,,,,
EMP04744,Corey,Knapp,Corey Knapp,Male,1961-10-06,2021-11-08,,Customer Service,Customer Service Manager,New York,New York City,PhD,101435,Active,HQ,64,4,0.0,N/A,,,,,
EMP04745,Anthony,Bryant,Anthony Bryant,Male,1985-03-15,2018-12-13,,Operations,Inventory Specialist,Michigan,Grand Rapids,High School,54611,Active,Branch,41,7,0.0,N/A,,,,,
EMP04746,Jon,Cardenas,Jon Cardenas,Male,1979-01-21,2020-05-13,,Finance,Accounts Payable Specialist,Ohio,Cincinnati,Bachelor,65383,Active,Branch,47,5,0.0,N/A,,,,,
EMP04747,Michael,Sheppard,Michael Sheppard,Male,1997-08-02,2024-04-17,,Customer Service,Help Desk Technician,New York,New York City,High School,68118,Active,HQ,28,1,0.0,N/A,,,,,
EMP04748,Sean,Williams,Sean Williams,Female,1999-08-16,2024-06-26,,IT,IT Support Specialist,New York,New York City,Bachelor,53363,Active,HQ,26,1,0.0,N/A,,,,,
EMP04749,Holly,Walters,Holly Walters,Female,1990-12-19,2017-10-26,,Customer Service,Help Desk Technician,Pennsylvania,Pittsburgh,Bachelor,71120,Active,Branch,35,8,0.0,N/A,,,,,
EMP04750,Laura,Clark,Laura Clark,Female,1962-08-12,2019-10-27,,Sales,Sales Specialist,New York,Rochester,PhD,92846,Active,HQ,63,6,0.0,N/A,,,,,
EMP04751,Michelle,Wong,Michelle Wong,Male,2003-04-21,2018-10-15,,Sales,Sales Specialist,Pennsylvania,Allentown,Bachelor,70846,Active,Branch,22,7,0.0,N/A,,,,,
EMP04752,Richard,Bailey,Richard Bailey,Female,1985-07-01,2016-11-12,,Marketing,Marketing Manager,New York,Buffalo,Bachelor,85647,Active,HQ,40,9,0.0,N/A,,,,,
EMP04753,George,Porter,George Porter,Male,1990-01-08,2017-02-04,,Sales,Sales Consultant,New York,New York City,Master,97771,Active,HQ,36,9,0.0,N/A,,,,,
EMP04754,Matthew,Jensen,Matthew Jensen,Male,1988-08-18,2019-10-15,,Customer Service,Help Desk Technician,Ohio,Cleveland,High School,59187,Active,Branch,37,6,0.0,N/A,,,,,
EMP04755,Linda,Church,Linda Church,Female,1993-09-22,2024-05-02,,Marketing,Content Creator,New York,Rochester,High School,62012,Active,HQ,32,1,0.0,N/A,,,,,
EMP04756,Maria,Garcia,Maria Garcia,Male,1993-12-17,2024-10-07,,Sales,Sales Consultant,New York,New York City,PhD,77033,Active,HQ,32,1,0.0,N/A,,,,,
EMP04757,Christopher,Sullivan,Christopher Sullivan,Female,1985-03-17,2018-08-30,,Sales,Sales Consultant,Michigan,Detroit,PhD,77314,Active,Branch,41,7,0.0,N/A,,,,,
EMP04758,Tyler,Lopez,Tyler Lopez,Female,1962-01-02,2023-05-29,,Operations,Operations Analyst,New York,Buffalo,Master,70837,Active,HQ,64,2,0.0,N/A,,,,,
EMP04759,James,Chase,James Chase,Female,1978-06-29,2015-07-08,,Sales,Sales Representative,Michigan,Detroit,Bachelor,72844,Active,Branch,47,10,0.0,N/A,,,,,
EMP04760,Michael,Shaffer,Michael Shaffer,Female,2003-12-23,2024-12-13,,Operations,Inventory Specialist,New York,Rochester,High School,53428,Active,HQ,22,1,0.0,N/A,,,,,
EMP04761,Michael,Moore,Michael Moore,Male,1975-05-06,2022-03-07,,Operations,Operations Analyst,New York,New York City,Bachelor,77338,Active,HQ,50,4,0.0,N/A,,,,,
EMP04762,Marcus,Rodriguez,Marcus Rodriguez,Male,1973-02-27,2016-08-13,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,71078,Active,HQ,53,9,0.0,N/A,,,,,
EMP04763,Lance,Hunter,Lance Hunter,Male,1981-03-18,2020-09-06,,Operations,Operations Analyst,New York,New York City,Master,70501,Active,HQ,45,5,0.0,N/A,,,,,
EMP04764,Ann,Sherman,Ann Sherman,Male,1985-06-09,2019-07-29,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,61823,Active,HQ,40,6,0.0,N/A,,,,,
EMP04765,Gregory,Montgomery,Gregory Montgomery,Male,1983-03-05,2016-01-30,,Marketing,SEO Specialist,New York,Buffalo,High School,80713,Active,HQ,43,10,0.0,N/A,,,,,
EMP04766,James,Davis,James Davis,Female,1972-06-15,2018-08-21,,Operations,Logistics Coordinator,New York,New York City,Bachelor,59911,Active,HQ,53,7,0.0,N/A,,,,,
EMP04767,Robin,Alvarado,Robin Alvarado,Female,1967-08-09,2017-11-27,,IT,IT Support Specialist,Pennsylvania,Philadelphia,Bachelor,58914,Active,Branch,58,8,0.0,N/A,,,,,
EMP04768,Jose,Baldwin,Jose Baldwin,Male,1979-12-17,2022-07-26,,Customer Service,Help Desk Technician,Illinois,Naperville,High School,87281,Active,Branch,46,3,0.0,N/A,,,,,
EMP04769,Michael,Anderson,Michael Anderson,Male,1976-06-19,2023-05-30,,Operations,Inventory Specialist,New York,Buffalo,High School,63575,Active,HQ,49,2,0.0,N/A,,,,,
EMP04770,Dale,Blanchard,Dale Blanchard,Female,1981-04-08,2023-11-13,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,55119,Active,HQ,44,2,0.0,N/A,,,,,
EMP04771,Nancy,Lindsey,Nancy Lindsey,Male,1999-09-02,2016-08-26,,IT,Software Developer,New York,New York City,Master,82131,Active,HQ,26,9,0.0,N/A,,,,,
EMP04772,Ashley,Miller,Ashley Miller,Female,1976-04-25,2019-03-29,,Customer Service,Support Specialist,New York,Rochester,Bachelor,54051,Active,HQ,49,7,0.0,N/A,,,,,
EMP04773,Scott,Williams,Scott Williams,Female,1963-10-21,2017-08-01,,Finance,Accountant,Michigan,Detroit,Bachelor,80915,Active,Branch,62,8,0.0,N/A,,,,,
EMP04774,Eric,Haney,Eric Haney,Male,1995-08-06,2024-01-11,,Marketing,Content Creator,New York,Buffalo,Bachelor,66528,Active,HQ,30,2,0.0,N/A,,,,,
EMP04775,Troy,Whitaker,Troy Whitaker,Female,1974-09-02,2018-03-27,,Sales,Sales Representative,New York,Buffalo,Bachelor,57375,Active,HQ,51,8,0.0,N/A,,,,,
EMP04776,John,Perez,John Perez,Male,1995-07-13,2018-09-09,,Marketing,Content Creator,New York,Buffalo,Bachelor,59848,Active,HQ,30,7,0.0,N/A,,,,,
EMP04777,Lisa,Thomas,Lisa Thomas,Male,1977-02-22,2017-04-26,,IT,Software Developer,New York,New York City,Master,79217,Active,HQ,49,8,0.0,N/A,,,,,
EMP04778,John,Smith,John Smith,Male,1979-01-15,2017-08-26,,IT,IT Support Specialist,New York,New York City,High School,61591,Active,HQ,47,8,0.0,N/A,,,,,
EMP04779,Timothy,Gonzales,Timothy Gonzales,Female,1983-04-07,2024-08-04,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,56481,Active,HQ,42,1,0.0,N/A,,,,,
EMP04780,Andrea,Carroll,Andrea Carroll,Female,1974-07-31,2024-06-09,,Operations,Inventory Specialist,New York,Buffalo,High School,63462,Active,HQ,51,1,0.0,N/A,,,,,
EMP04781,Jacob,Stone,Jacob Stone,Female,1995-09-23,2023-06-05,,Customer Service,Customer Service Representative,New York,Buffalo,Bachelor,62785,Active,HQ,30,2,0.0,N/A,,,,,
EMP04782,Courtney,Oneal,Courtney Oneal,Female,1990-05-15,2023-05-31,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,56312,Active,HQ,35,2,0.0,N/A,,,,,
EMP04783,Julie,Mann,Julie Mann,Female,1977-07-24,2016-05-21,,Operations,Operations Analyst,Pennsylvania,Allentown,Master,79655,Active,Branch,48,9,0.0,N/A,,,,,
EMP04784,Linda,Baker,Linda Baker,Male,1986-07-03,2017-05-24,,Operations,Logistics Coordinator,New York,New York City,Bachelor,70209,Active,HQ,39,8,0.0,N/A,,,,,
EMP04785,Michael,Schaefer,Michael Schaefer,Female,1972-02-16,2016-04-01,,Sales,Sales Representative,New York,Rochester,Bachelor,73674,Active,HQ,54,10,0.0,N/A,,,,,
EMP04786,Luke,Kelly,Luke Kelly,Male,1972-01-16,2023-09-27,,Sales,Sales Specialist,New York,New York City,PhD,80113,Active,HQ,54,2,0.0,N/A,,,,,
EMP04787,Dennis,Heath,Dennis Heath,Female,1971-04-30,2017-09-30,,Sales,Sales Specialist,New York,Buffalo,PhD,64310,Active,HQ,54,8,0.0,N/A,,,,,
EMP04788,John,Medina,John Medina,Male,1982-10-15,2016-02-20,,Finance,Accountant,New York,Buffalo,Bachelor,72340,Active,HQ,43,10,0.0,N/A,,,,,
EMP04789,Colin,Lowery,Colin Lowery,Male,1962-01-03,2024-07-16,,Finance,Accounts Payable Specialist,New York,Buffalo,Bachelor,61961,Active,HQ,64,1,0.0,N/A,,,,,
EMP04790,Jeanette,Nichols,Jeanette Nichols,Male,1991-11-20,2021-02-10,,Operations,Logistics Coordinator,Ohio,Columbus,Bachelor,63733,Active,Branch,34,5,0.0,N/A,,,,,
EMP04791,Lindsay,Munoz,Lindsay Munoz,Male,2004-03-09,2022-10-07,,Operations,Operations Analyst,New York,Buffalo,Master,71810,Active,HQ,22,3,0.0,N/A,,,,,
EMP04792,Michael,Park,Michael Park,Male,1984-04-15,2017-08-04,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,70028,Active,HQ,41,8,0.0,N/A,,,,,
EMP04793,Lori,Walker,Lori Walker,Female,1995-08-27,2023-04-15,,Sales,Sales Specialist,Michigan,Detroit,Bachelor,60526,Active,Branch,30,2,0.0,N/A,,,,,
EMP04794,Audrey,Brown,Audrey Brown,Male,1982-03-17,2020-08-28,,Customer Service,Support Specialist,New York,New York City,High School,61266,Active,HQ,44,5,0.0,N/A,,,,,
EMP04795,Samuel,Garza,Samuel Garza,Female,1970-04-18,2017-01-26,,Marketing,Content Creator,New York,Rochester,Bachelor,67015,Active,HQ,55,9,0.0,N/A,,,,,
EMP04796,Stephanie,Jackson,Stephanie Jackson,Male,1999-06-14,2023-08-06,,IT,Software Developer,New York,New York City,Master,95446,Active,HQ,26,2,0.0,N/A,,,,,
EMP04797,Shane,Santos,Shane Santos,Male,1991-04-16,2019-12-14,,Customer Service,Help Desk Technician,New York,Rochester,High School,57209,Active,HQ,34,6,0.0,N/A,,,,,
EMP04798,Michael,Dillon,Michael Dillon,Male,1979-01-08,2017-02-27,,IT,System Administrator,Illinois,Chicago,Master,78361,Active,Branch,47,9,0.0,N/A,,,,,
EMP04799,Bryce,Gomez,Bryce Gomez,Female,1987-03-06,2022-10-07,,Operations,Operations Analyst,Michigan,Warren,Master,56861,Active,Branch,39,3,0.0,N/A,,,,,
EMP04800,Joshua,King,Joshua King,Female,1993-05-18,2020-12-14,,Operations,Logistics Coordinator,Michigan,Detroit,Bachelor,57925,Active,Branch,32,5,0.0,N/A,,,,,
EMP04801,Jessica,Reeves,Jessica Reeves,Female,2000-07-03,2017-07-10,,Sales,Sales Specialist,New York,New York City,Master,74833,Active,HQ,25,8,0.0,N/A,,,,,
EMP04802,Ryan,Duran,Ryan Duran,Male,1987-07-31,2020-02-21,,Customer Service,Support Specialist,New York,Rochester,Bachelor,61669,Active,HQ,38,6,0.0,N/A,,,,,
EMP04803,Valerie,Lewis,Valerie Lewis,Male,1979-06-18,2024-06-24,,Operations,Logistics Coordinator,Michigan,Detroit,Bachelor,68795,Active,Branch,46,1,0.0,N/A,,,,,
EMP04804,Kyle,Terry,Kyle Terry,Female,1970-12-11,2017-04-29,,Finance,Financial Analyst,New York,New York City,PhD,114892,Active,HQ,55,8,0.0,N/A,,,,,
EMP04805,Mark,Hudson,Mark Hudson,Male,1985-09-24,2022-12-07,,HR,Recruiter,New York,Buffalo,Bachelor,73461,Active,HQ,40,3,0.0,N/A,,,,,
EMP04806,William,Russell,William Russell,Female,1981-07-24,2024-10-24,,Sales,Sales Consultant,New York,New York City,Master,89244,Active,HQ,44,1,0.0,N/A,,,,,
EMP04807,Amber,Maldonado,Amber Maldonado,Male,2001-11-24,2015-05-03,,IT,Software Developer,Illinois,Naperville,Master,79423,Active,Branch,24,10,0.0,N/A,,,,,
EMP04808,Michelle,Arellano,Michelle Arellano,Male,1985-05-11,2023-01-21,,Operations,Logistics Coordinator,New York,New York City,Bachelor,68468,Active,HQ,40,3,0.0,N/A,,,,,
EMP04809,Jennifer,Howard,Jennifer Howard,Male,1974-08-08,2018-02-16,,IT,IT Support Specialist,Illinois,Chicago,High School,57296,Active,Branch,51,8,0.0,N/A,,,,,
EMP04810,Kim,Jones,Kim Jones,Male,1987-09-16,2022-01-25,,Marketing,Content Creator,New York,Buffalo,High School,56559,Active,HQ,38,4,0.0,N/A,,,,,
EMP04811,Alyssa,Cross,Alyssa Cross,Female,1979-06-29,2018-10-12,,Operations,Inventory Specialist,New York,Buffalo,High School,64586,Active,HQ,46,7,0.0,N/A,,,,,
EMP04812,James,Petty,James Petty,Male,1995-06-27,2020-10-27,,Operations,Inventory Specialist,New York,Rochester,Bachelor,61141,Active,HQ,30,5,0.0,N/A,,,,,
EMP04813,Katherine,White,Katherine White,Male,1996-09-16,2017-03-12,,Operations,Inventory Specialist,New York,Rochester,High School,54917,Active,HQ,29,9,0.0,N/A,,,,,
EMP04814,Anthony,Mcfarland,Anthony Mcfarland,Male,1961-03-02,2018-10-10,,Operations,Operations Analyst,North Carolina,Greensboro,Master,89768,Active,Branch,65,7,0.0,N/A,,,,,
EMP04815,David,Davis,David Davis,Male,1971-10-27,2023-06-06,,Customer Service,Help Desk Technician,New York,Buffalo,Bachelor,80495,Active,HQ,54,2,0.0,N/A,,,,,
EMP04816,Audrey,Rush,Audrey Rush,Male,1978-06-28,2019-05-31,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,64420,Active,HQ,47,6,0.0,N/A,,,,,
EMP04817,Linda,James,Linda James,Female,1985-08-09,2017-07-04,,Customer Service,Customer Service Representative,New York,Rochester,High School,64102,Active,HQ,40,8,0.0,N/A,,,,,
EMP04818,Dillon,Cooper,Dillon Cooper,Male,1979-08-29,2016-02-07,,Customer Service,Customer Service Representative,Pennsylvania,Pittsburgh,Bachelor,69012,Active,Branch,46,10,0.0,N/A,,,,,
EMP04819,Larry,Thompson,Larry Thompson,Male,1990-06-26,2020-06-16,,Sales,Sales Consultant,New York,Rochester,PhD,71386,Active,HQ,35,5,0.0,N/A,,,,,
EMP04820,Natasha,Porter,Natasha Porter,Male,1994-10-01,2023-03-13,,Customer Service,Customer Service Representative,New York,Buffalo,High School,64750,Active,HQ,31,3,0.0,N/A,,,,,
