employee_id,first_name,last_name,department,job_title,risk_score,risk_label,top_factor_1,top_factor_2,top_factor_3,age,length_of_hire,salary,model_version
EMP00199,Amanda,Meadows,Finance,Accountant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.6,3.6,66590,XGBoost
EMP05489,Michael,Jennings,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,60.5,2.4,67752,XGBoost
EMP05723,Nicole,Evans,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,59.8,6.5,62888,XGBoost
EMP02477,James,Reid,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,44.7,6.4,68535,XGBoost
EMP04134,Justin,Montes,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,51.6,5.9,63180,XGBoost
EMP04144,Scott,Ross,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,45.6,8.3,93911,XGBoost
EMP06724,Caleb,Daniels,Marketing,Marketing Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,44.7,8.6,79062,XGBoost
EMP05885,Rachel,Howell,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,28.0,9.7,87646,XGBoost
EMP07605,Joseph,Harmon,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,30.0,3.8,80834,XGBoost
EMP07324,David,Clay,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,33.2,4.2,52138,XGBoost
EMP07331,Ashley,Lee,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.6,8.5,93750,XGBoost
EMP07332,Linda,Rivera,Finance,Financial Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,22.9,7.9,83442,XGBoost
EMP07340,Jennifer,Wolf,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,22.7,2.8,57906,XGBoost
EMP07341,Cristian,Oneal,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.4,2.4,58667,XGBoost
EMP05081,Patrick,Hernandez,Finance,Financial Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,62.3,9.9,99060,XGBoost
EMP08199,Andrea,Curtis,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,29.8,8.4,57533,XGBoost
EMP07977,David,Church,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,22.1,2.0,55885,XGBoost
EMP07978,Karen,Davis,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,45.7,5.3,63884,XGBoost
EMP00216,Barbara,Odonnell,Marketing,Marketing Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,29.4,1.9,72436,XGBoost
EMP00168,Jennifer,Cruz,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,53.7,8.8,64260,XGBoost
EMP00169,John,Douglas,Customer Service,Help Desk Technician,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,30.0,9.2,63590,XGBoost
EMP04612,Brittany,Martinez,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.4,9.1,109952,XGBoost
EMP01269,Rodney,Bennett,Finance,Financial Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,47.1,5.9,73464,XGBoost
EMP06680,Tina,Velez,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,23.4,6.4,97661,XGBoost
EMP06716,Robin,Estrada,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.1,6.4,62887,XGBoost
EMP04189,Jesse,Saunders,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,38.4,4.0,59550,XGBoost
EMP04193,Hannah,Fischer,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.3,3.4,60823,XGBoost
EMP08661,Susan,Jennings,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,36.5,3.8,69254,XGBoost
EMP08664,Crystal,Contreras,Customer Service,Help Desk Technician,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.2,4.2,54908,XGBoost
EMP01026,Karen,Lawrence,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,28.4,8.8,60947,XGBoost
EMP00997,Tammy,Summers,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,63.0,8.7,97119,XGBoost
EMP06693,Shelly,Davis,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,34.8,1.5,56076,XGBoost
EMP06705,Lisa,Ellison,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,39.9,2.2,63674,XGBoost
EMP06708,Michael,Yates,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,42.4,6.5,57239,XGBoost
EMP08181,Charles,Hardy,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,51.0,4.1,67674,XGBoost
EMP02436,William,Hernandez,Customer Service,Help Desk Technician,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,41.6,3.8,77684,XGBoost
EMP08188,Johnny,Barton,Finance,Accountant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,66.3,2.3,64952,XGBoost
EMP08189,Jennifer,Thomas,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,36.0,2.4,71806,XGBoost
EMP08196,Zachary,Villanueva,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.4,3.3,91380,XGBoost
EMP02459,Michael,Levine,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.7,8.9,68898,XGBoost
EMP08667,Eric,Bradley,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,31.9,6.4,95072,XGBoost
EMP02982,Janice,Bolton,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,50.3,8.3,57419,XGBoost
EMP02986,Sonya,Underwood,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,42.6,7.4,63764,XGBoost
EMP02991,Kristi,Todd,Marketing,Marketing Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,64.8,5.5,71957,XGBoost
EMP02966,Randy,Torres,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,51.9,2.3,92028,XGBoost
EMP05074,Kristin,Peters,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,24.1,6.6,65377,XGBoost
EMP08839,Jeremy,Thompson,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.9,3.1,59246,XGBoost
EMP03284,Corey,Weiss,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,45.6,4.0,58508,XGBoost
EMP03285,Benjamin,Thomas,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,53.3,6.3,86501,XGBoost
EMP07355,David,Larson,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.6,2.2,68739,XGBoost
EMP01236,Benjamin,Preston,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,34.3,2.9,59082,XGBoost
EMP01244,Robert,Brewer,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,30.1,6.1,60877,XGBoost
EMP04208,Alexandra,Harris,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,46.5,6.6,62441,XGBoost
EMP06676,Amy,Fritz,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.1,7.0,60162,XGBoost
EMP06679,Louis,Perez,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,46.0,7.3,53068,XGBoost
EMP01003,Sarah,Moore,Finance,Financial Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,64.5,7.8,118528,XGBoost
EMP00405,Jesse,Schroeder,Finance,Accounts Payable Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,41.8,7.4,59789,XGBoost
EMP05251,James,Tucker,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,42.2,2.3,59844,XGBoost
EMP05900,Richard,Harper,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.4,7.6,87821,XGBoost
EMP01900,Dana,Rodgers,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,49.6,8.1,60014,XGBoost
EMP01878,Michael,Bell,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,63.6,2.6,71006,XGBoost
EMP08476,Jacob,Juarez,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,36.8,3.1,62581,XGBoost
EMP03280,Rebecca,Carter,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,50.9,4.7,73424,XGBoost
EMP03283,Catherine,Dixon,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,44.3,3.5,53720,XGBoost
EMP04580,Kristy,Vasquez,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,66.4,5.6,57943,XGBoost
EMP00172,Linda,Dominguez,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,38.2,3.8,53458,XGBoost
EMP00178,Ronald,Meadows,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,52.4,4.8,73844,XGBoost
EMP05501,Hannah,Johnson,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,28.4,8.4,59734,XGBoost
EMP05476,Ryan,Perry,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,65.4,9.2,57557,XGBoost
EMP05480,Richard,Atkinson,Finance,Financial Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,59.0,8.0,74003,XGBoost
EMP02455,Donna,Jennings,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,23.5,1.6,63560,XGBoost
EMP05702,David,Ramirez,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.2,3.6,66112,XGBoost
EMP05710,Lisa,Robinson,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,41.4,1.8,61707,XGBoost
EMP02442,Kevin,Hanson,Sales,Sales Manager,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,46.5,2.4,87005,XGBoost
EMP02444,Travis,Owens,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,31.3,3.9,66268,XGBoost
EMP04595,Melissa,Silva,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,24.9,3.4,64414,XGBoost
EMP06413,Joy,Mosley,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,48.4,5.3,69391,XGBoost
EMP04567,Kelly,Johnson,IT,System Administrator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,58.1,2.4,72992,XGBoost
EMP04239,Michael,Roberson,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,59.9,5.9,104554,XGBoost
EMP06683,Lisa,Mcintosh,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,55.2,5.5,72814,XGBoost
EMP04219,Jeremy,Fuller,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,40.0,7.3,65893,XGBoost
EMP04224,James,Watkins,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,45.2,8.1,59963,XGBoost
EMP04227,Brenda,Miranda,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,24.5,7.9,58712,XGBoost
EMP06663,Tiffany,Harris,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,58.8,8.9,81656,XGBoost
EMP06667,Kim,Beck,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,23.8,8.8,84427,XGBoost
EMP06670,Kristen,Chandler,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.6,9.8,54456,XGBoost
EMP06671,Jonathan,Gallagher,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,40.1,7.4,59592,XGBoost
EMP06648,Stacey,Atkins,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,39.3,5.8,67850,XGBoost
EMP06654,Natalie,Berry,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,50.5,2.9,60544,XGBoost
EMP07366,Donna,Gonzales,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,34.8,4.2,68661,XGBoost
EMP00534,Steven,Campbell,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.0,5.9,79231,XGBoost
EMP06009,Sara,Wilson,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.4,3.7,63088,XGBoost
EMP05077,Ashley,Pruitt,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,47.6,5.5,55984,XGBoost
EMP07374,Jessica,Robinson,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,48.6,11.1,71605,XGBoost
EMP07378,Sarah,Jones,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,27.1,4.5,59265,XGBoost
EMP03252,David,Sanders,Customer Service,Help Desk Technician,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,39.4,8.9,63375,XGBoost
EMP03264,Ashley,Garcia,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,43.5,4.2,69144,XGBoost
EMP07385,Henry,Barnett,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,28.2,4.1,62229,XGBoost
EMP05908,Patrick,Crane,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,43.6,10.0,55279,XGBoost
EMP01020,Dean,Haney,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.6,3.1,82589,XGBoost
EMP00227,Jessica,Sheppard,Finance,Accountant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,52.3,9.0,87080,XGBoost
EMP00158,Kristi,Lawson,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,58.2,8.9,76197,XGBoost
EMP05518,Brandon,Randall,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,46.8,3.4,68748,XGBoost
EMP07572,Patrick,Reynolds,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,33.9,5.5,92917,XGBoost
EMP07576,Edward,Johnson,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,55.7,3.6,65115,XGBoost
EMP07584,Tammy,Johnson,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,26.3,6.8,56488,XGBoost
EMP08856,Haley,Osborn,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,29.4,2.8,64831,XGBoost
EMP00443,Audrey,Aguirre,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,46.0,8.4,68068,XGBoost
EMP01767,Hannah,Howard,Customer Service,Help Desk Technician,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,49.3,3.1,61616,XGBoost
EMP01769,Samuel,Phillips,Marketing,Marketing Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.0,2.5,63791,XGBoost
EMP01773,Angela,Jones,Finance,Accountant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,47.6,4.1,70905,XGBoost
EMP08689,Erin,Saunders,Finance,Accounts Payable Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,29.9,7.8,68481,XGBoost
EMP08691,Dawn,Warren,Finance,Financial Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,53.5,5.6,74676,XGBoost
EMP02446,Amy,Pacheco,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,59.5,9.7,58796,XGBoost
EMP08009,Catherine,Martinez,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,23.6,5.5,84164,XGBoost
EMP02433,Brittney,Avila,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,44.2,2.4,87536,XGBoost
EMP02405,Ashley,Garcia,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,61.8,6.6,61152,XGBoost
EMP02201,James,Rogers,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,63.4,6.4,64214,XGBoost
EMP05535,Jill,Wagner,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.7,10.7,82985,XGBoost
EMP05668,Jeffrey,Harris,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,34.8,7.3,57125,XGBoost
EMP04277,Robert,Reid,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,27.5,3.4,73590,XGBoost
EMP04288,James,Campos,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,62.7,3.1,68146,XGBoost
EMP04291,Robert,Conley,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,41.4,4.0,87476,XGBoost
EMP06635,Sierra,Montoya,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,42.4,4.1,65578,XGBoost
EMP05692,Michaela,Kelly,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,38.5,3.4,55608,XGBoost
EMP08171,Andrew,Campbell,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,45.0,7.4,68000,XGBoost
EMP08174,Bryan,Morgan,Finance,Accounts Payable Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,55.6,7.7,58988,XGBoost
EMP02182,Nicole,Kim,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,54.0,9.1,59903,XGBoost
EMP08028,Jennifer,Woods,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,59.0,2.8,92390,XGBoost
EMP04571,Nicole,Lopez,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,23.1,3.8,66412,XGBoost
EMP04573,Erica,Padilla,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,39.9,9.0,62145,XGBoost
EMP04574,Cassandra,Cantu,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.1,4.1,53626,XGBoost
EMP06641,Michael,Hart,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,32.1,7.5,77165,XGBoost
EMP04273,Elizabeth,Brown,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,30.4,9.1,63048,XGBoost
EMP05208,Jenna,Rogers,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,62.1,7.1,63061,XGBoost
EMP02398,Carl,Contreras,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,49.4,9.5,73722,XGBoost
EMP03250,Debra,Watkins,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,46.3,9.1,59138,XGBoost
EMP03210,Matthew,Vargas,Customer Service,Customer Service Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,61.6,8.1,62580,XGBoost
EMP07403,Alyssa,Fisher,Sales,Sales Representative,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,65.4,5.3,73128,XGBoost
EMP03228,Maria,Clark,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.1,7.5,83788,XGBoost
EMP03231,Melissa,Luna,Finance,Accountant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,51.0,3.9,80817,XGBoost
EMP01810,Anna,Lewis,Marketing,Marketing Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,39.9,3.4,68998,XGBoost
EMP05109,Randall,Nguyen,IT,System Administrator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,28.3,2.4,77138,XGBoost
EMP05110,Kathleen,Schneider,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.4,8.9,64672,XGBoost
EMP05991,Marilyn,Ross,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,31.7,7.7,67935,XGBoost
EMP05995,Mary,Fowler,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,38.2,2.3,71416,XGBoost
EMP05996,Travis,Hoover,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,37.6,6.7,82874,XGBoost
EMP05997,Margaret,Garcia,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,25.4,4.0,53444,XGBoost
EMP08045,Kristin,Jacobs,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,56.7,2.6,55200,XGBoost
EMP08046,Robert,Jackson,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,48.2,2.5,62661,XGBoost
EMP00183,Chris,Mitchell,Marketing,SEO Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,63.4,4.0,81450,XGBoost
EMP03042,Anthony,Fowler,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,35.7,1.5,87416,XGBoost
EMP03043,Kara,James,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,64.1,5.5,92470,XGBoost
EMP05225,Kevin,Hughes,Marketing,Content Creator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,53.0,4.0,54216,XGBoost
EMP05093,David,Quinn,Customer Service,Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,38.9,9.5,55936,XGBoost
EMP05097,Jose,Thomas,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,43.0,3.2,58190,XGBoost
EMP05098,Anthony,Schneider,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,24.5,1.8,59091,XGBoost
EMP02222,Tiffany,Montgomery,Operations,Operations Analyst,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,25.0,2.3,66824,XGBoost
EMP05526,Robert,Tucker,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,54.0,7.9,103272,XGBoost
EMP05667,Brenda,Bailey,IT,Software Developer,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,43.9,10.6,81818,XGBoost
EMP04296,Crystal,Decker,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,53.1,4.2,65323,XGBoost
EMP04305,Crystal,Alvarez,IT,System Administrator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,25.7,2.8,67321,XGBoost
EMP04306,Brenda,Watson,IT,System Administrator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,28.9,5.9,85501,XGBoost
EMP01215,Raven,Klein,Sales,Sales Consultant,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,48.0,2.7,72527,XGBoost
EMP01216,Ashley,Black,Sales,Sales Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,54.6,7.6,82716,XGBoost
EMP01190,Patricia,Bush,Operations,Inventory Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,47.4,9.8,67061,XGBoost
EMP01197,Mary,Hernandez,IT,System Administrator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,42.0,5.9,88204,XGBoost
EMP05553,Rachel,Case,IT,IT Support Specialist,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,65.8,5.2,71146,XGBoost
EMP02196,Gerald,Williams,Operations,Logistics Coordinator,0.0004,Low,Short Tenure,Length Of Hire,Year Hired,22.2,3.9,63996,XGBoost
